"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url","away_runs","home_runs","away_starter","home_starter","away_starter_ip","home_starter_ip"
2026-04-28,"Tuesday","University of Northwestern (MN)",NA,"Saint John's",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Collegeville, MN // Becker Park
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-28,"Tuesday","Bethel",NA,"Concordia",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-28,"Tuesday","Gustavus",NA,"St. Scholastica",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-28,"Tuesday","University of Northwestern (MN)",NA,"Saint John's",NA,"4:30 P.M.","4:30 P.M.",NA,FALSE,"Collegeville, MN // Becker Park
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-28,"Tuesday","St. Olaf",NA,"Crown College",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"St. Bonifacius, MN // Missile Park",NA,NA,NA,NA,NA,NA,NA
2026-04-29,"Wednesday","Carleton",NA,"Saint John's",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-29,"Wednesday","Augsburg",NA,"Macalester",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-29,"Wednesday","Carleton",NA,"Saint John's",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-29,"Wednesday","Augsburg",NA,"Macalester",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-29,"Wednesday","Hamline",NA,"Bethany Lutheran College",NA,"6:00 P.M.","6:00 P.M.",NA,FALSE,"Mankato, MN // ISG Field",NA,NA,NA,NA,NA,NA,NA
2026-04-30,"Thursday","Ripon College",NA,"St. Scholastica",NA,"12:00 P.M.","12:00 P.M.",NA,FALSE,"Duluth, MN // Wade Stadium
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-04-30,"Thursday","Ripon College",NA,"St. Scholastica",NA,"2:00 P.M.","2:00 P.M.",NA,FALSE,"Duluth, MN // Wade Stadium
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Saint Mary's",NA,"Carleton",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Gustavus",NA,"Luther College",NA,"1:00 P.M.","1:00 P.M.",NA,FALSE,"Decorah, IA // Luther Baseball Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Concordia",NA,"St. Scholastica",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Bethel",NA,"Saint John's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","St. Olaf",NA,"Augsburg",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Bethel",NA,"Saint John's",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Concordia",NA,"St. Scholastica",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Gustavus",NA,"Luther College",NA,"3:00 P.M.","3:00 P.M.",NA,FALSE,"Decorah, IA // Luther Baseball Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Saint Mary's",NA,"Carleton",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","St. Olaf",NA,"Augsburg",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Macalester",NA,"Hamline",NA,"6:30 P.M.","6:30 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-02,"Saturday","Macalester",NA,"Hamline",NA,"9:00 P.M.","9:00 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-04,"Monday","Crown College",NA,"Gustavus",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"St. Peter, MN // Gustie Baseball Field",NA,NA,NA,NA,NA,NA,NA
2026-05-04,"Monday","University of Minnesota Morris",NA,"Saint John's",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"Collegeville, MN // Becker Park",NA,NA,NA,NA,NA,NA,NA
2026-05-04,"Monday","Gustavus",NA,"Bethany Lutheran College",NA,"7:30 P.M.","7:30 P.M.",NA,FALSE,"St. Peter, MN // Gustie Baseball Field",NA,NA,NA,NA,NA,NA,NA
2026-05-05,"Tuesday","Martin Luther College",NA,"Carleton",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
2026-05-05,"Tuesday","Martin Luther College",NA,"Carleton",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA,NA,NA,NA,NA,NA,NA
